iter;num_air;num_per;cost;time;status;method
65;15;15;5305.536796;1.973777056;OPTIMAL;Exact
66;15;15;9371.931147;1.981373072;OPTIMAL;Exact
67;15;15;16360.65055;2.549772024;OPTIMAL;Exact
68;15;15;14171.64922;2.281141043;OPTIMAL;Exact
69;15;15;7973.564817;2.031940937;OPTIMAL;Exact
70;15;15;11579.56652;2.395039797;OPTIMAL;Exact
71;15;15;8677.032944;1.911791801;OPTIMAL;Exact
72;15;15;17951.96676;1.968107939;OPTIMAL;Exact
73;15;15;12034.37084;2.135509968;OPTIMAL;Exact
74;15;15;15884.5813;2.141591072;OPTIMAL;Exact
75;15;15;10231.67283;2.196147919;OPTIMAL;Exact
76;15;15;13599.31434;2.3973701;OPTIMAL;Exact
77;15;15;11457.75158;2.341371059;OPTIMAL;Exact
78;15;15;4981.265802;1.999021053;OPTIMAL;Exact
79;15;15;16208.94077;2.498299122;OPTIMAL;Exact
80;15;15;15127.96291;3.109266996;OPTIMAL;Exact
81;15;15;8458.592209;2.009746075;OPTIMAL;Exact
82;15;15;8863.126732;1.96690011;OPTIMAL;Exact
83;15;15;14951.12635;2.285078049;OPTIMAL;Exact
84;15;15;19291.3529;2.317971945;OPTIMAL;Exact
85;15;15;9474.309366;2.20054388;OPTIMAL;Exact
86;15;15;16021.79837;2.037039042;OPTIMAL;Exact
87;15;15;15919.32778;2.245100021;OPTIMAL;Exact
88;15;15;7708.337837;2.079237938;OPTIMAL;Exact
89;15;15;17495.14217;2.492080927;OPTIMAL;Exact
90;15;15;10028.76859;1.917982101;OPTIMAL;Exact
91;15;15;21942.90816;2.067610979;OPTIMAL;Exact
92;15;15;8914.164515;1.926049948;OPTIMAL;Exact
93;15;15;16864.45605;1.881721973;OPTIMAL;Exact
94;15;15;15252.77965;2.124781847;OPTIMAL;Exact
95;15;15;10503.06295;2.308526993;OPTIMAL;Exact
96;15;15;17373.70782;2.360502005;OPTIMAL;Exact
97;15;15;16936.8974;2.400290012;OPTIMAL;Exact
98;15;15;21612.20016;3.754940033;OPTIMAL;Exact
99;15;15;11504.42125;2.167216063;OPTIMAL;Exact
100;15;15;9658.019408;2.015881062;OPTIMAL;Exact
1;15;20;23580.80702;5.153039932;OPTIMAL;Exact
2;15;20;12990.10158;3.253828049;OPTIMAL;Exact
3;15;20;23394.41115;4.433730125;OPTIMAL;Exact
4;15;20;8275.48628;3.637708187;OPTIMAL;Exact
5;15;20;5899.205042;2.987036943;OPTIMAL;Exact
6;15;20;9483.514846;4.051496029;OPTIMAL;Exact
7;15;20;20452.83138;3.255081177;OPTIMAL;Exact
8;15;20;17591.78081;3.953005075;OPTIMAL;Exact
9;15;20;17581.99215;3.863749981;OPTIMAL;Exact
10;15;20;27282.45508;5.484155178;OPTIMAL;Exact
11;15;20;14122.41979;3.674773932;OPTIMAL;Exact
12;15;20;11923.14567;3.504012108;OPTIMAL;Exact
13;15;20;14254.79694;3.519522905;OPTIMAL;Exact
14;15;20;15658.98975;3.896502972;OPTIMAL;Exact
15;15;20;7106.30509;2.996905804;OPTIMAL;Exact
16;15;20;18811.99846;3.418518066;OPTIMAL;Exact
17;15;20;9977.877032;4.556221008;OPTIMAL;Exact
18;15;20;9636.550116;3.693768978;OPTIMAL;Exact
19;15;20;21887.75654;4.270694017;OPTIMAL;Exact
20;15;20;11856.32548;3.536777973;OPTIMAL;Exact
21;15;20;15259.79642;2.961710215;OPTIMAL;Exact
22;15;20;11038.69744;4.074424982;OPTIMAL;Exact
23;15;20;11691.05789;3.757457018;OPTIMAL;Exact
24;15;20;15221.84326;3.045370102;OPTIMAL;Exact
25;15;20;11990.2241;3.761091948;OPTIMAL;Exact
26;15;20;9056.202702;3.058215857;OPTIMAL;Exact
27;15;20;21928.852;5.087631941;OPTIMAL;Exact
28;15;20;16754.37046;3.108809948;OPTIMAL;Exact
29;15;20;12769.8127;3.09373498;OPTIMAL;Exact
30;15;20;11496.08363;3.307977915;OPTIMAL;Exact
31;15;20;18153.38399;3.238321066;OPTIMAL;Exact
32;15;20;12203.26782;6.374317884;OPTIMAL;Exact
33;15;20;16986.17123;3.272009134;OPTIMAL;Exact
34;15;20;8964.193529;3.129496098;OPTIMAL;Exact
35;15;20;11714.03149;3.053101063;OPTIMAL;Exact
36;15;20;11864.65032;3.050404072;OPTIMAL;Exact
37;15;20;16512.66838;3.886251926;OPTIMAL;Exact
38;15;20;15920.02491;5.305472851;OPTIMAL;Exact
39;15;20;9662.425467;3.381147146;OPTIMAL;Exact
40;15;20;7923.241821;3.068436146;OPTIMAL;Exact
41;15;20;13135.27084;3.130134106;OPTIMAL;Exact
42;15;20;5712.2326;2.960837126;OPTIMAL;Exact
43;15;20;6958.643667;3.112436056;OPTIMAL;Exact
44;15;20;8888.394838;3.784141064;OPTIMAL;Exact
45;15;20;9229.147022;3.759375095;OPTIMAL;Exact
46;15;20;16852.383;4.258595943;OPTIMAL;Exact
47;15;20;41945.38999;4.058959007;OPTIMAL;Exact
48;15;20;12047.96829;3.224436998;OPTIMAL;Exact
49;15;20;12127.74044;3.068820953;OPTIMAL;Exact
50;15;20;9982.391013;3.379030943;OPTIMAL;Exact
51;15;20;12369.61553;3.068264961;OPTIMAL;Exact
52;15;20;29294.06458;4.808046103;OPTIMAL;Exact
53;15;20;32833.8927;4.930253029;OPTIMAL;Exact
54;15;20;7944.162335;4.083151817;OPTIMAL;Exact
55;15;20;21944.70164;3.531011105;OPTIMAL;Exact
56;15;20;33801.13145;5.63949585;OPTIMAL;Exact
57;15;20;8007.078996;3.470618963;OPTIMAL;Exact
58;15;20;11446.64331;3.020005941;OPTIMAL;Exact
59;15;20;9873.698679;3.015944004;OPTIMAL;Exact
60;15;20;9380.377814;3.018435955;OPTIMAL;Exact
61;15;20;12338.70482;2.961647034;OPTIMAL;Exact
62;15;20;22201.12328;5.032293797;OPTIMAL;Exact
63;15;20;8467.345528;4.792529106;OPTIMAL;Exact
64;15;20;12212.17169;4.433516026;OPTIMAL;Exact
65;15;20;14149.52015;3.781250954;OPTIMAL;Exact
66;15;20;10021.21953;3.164479017;OPTIMAL;Exact
67;15;20;17168.75692;3.217190981;OPTIMAL;Exact
68;15;20;9657.109604;3.321246147;OPTIMAL;Exact
69;15;20;6474.444689;3.171524048;OPTIMAL;Exact
70;15;20;20606.1099;4.63575387;OPTIMAL;Exact
71;15;20;5878.228098;3.484860182;OPTIMAL;Exact
72;15;20;12114.27149;3.912889957;OPTIMAL;Exact
73;15;20;8121.394858;3.043324947;OPTIMAL;Exact
74;15;20;16530.59432;5.023391008;OPTIMAL;Exact
75;15;20;10439.2037;4.296724081;OPTIMAL;Exact
76;15;20;23734.3516;4.217719078;OPTIMAL;Exact
77;15;20;7907.978921;3.019841194;OPTIMAL;Exact
78;15;20;16131.93993;3.160748959;OPTIMAL;Exact
79;15;20;9888.643672;3.831960917;OPTIMAL;Exact
80;15;20;13315.80168;3.57417798;OPTIMAL;Exact
81;15;20;15522.98488;3.373471975;OPTIMAL;Exact
82;15;20;8001.339558;3.08494997;OPTIMAL;Exact
83;15;20;12106.88933;5.396036148;OPTIMAL;Exact
84;15;20;17544.81661;4.504312038;OPTIMAL;Exact
85;15;20;13081.58273;3.484529972;OPTIMAL;Exact
86;15;20;24658.64507;5.769398928;OPTIMAL;Exact
87;15;20;14120.44642;3.690000057;OPTIMAL;Exact
88;15;20;19321.37697;3.832221031;OPTIMAL;Exact
89;15;20;21159.60536;48.29440594;OPTIMAL;Exact
90;15;20;14136.26267;3.156027079;OPTIMAL;Exact
91;15;20;17875.70975;4.030502081;OPTIMAL;Exact
92;15;20;17266.00575;3.678179979;OPTIMAL;Exact
93;15;20;10522.33161;4.114248991;OPTIMAL;Exact
94;15;20;16632.39825;3.492934942;OPTIMAL;Exact
95;15;20;12448.93652;3.057186127;OPTIMAL;Exact
96;15;20;7266.561638;2.983947039;OPTIMAL;Exact
97;15;20;17137.15824;2.991450071;OPTIMAL;Exact
98;15;20;46611.24733;8.643284082;OPTIMAL;Exact
99;15;20;8838.872492;3.188612223;OPTIMAL;Exact
100;15;20;5106.751956;3.125276089;OPTIMAL;Exact
1;15;25;12266.7863;4.822992086;OPTIMAL;Exact
2;15;25;33549.79271;6.037958145;OPTIMAL;Exact
3;15;25;7957.110942;4.708551884;OPTIMAL;Exact
4;15;25;10922.07006;8.665641069;OPTIMAL;Exact
5;15;25;7076.448932;4.449452162;OPTIMAL;Exact
6;15;25;16444.99977;6.461642027;OPTIMAL;Exact
7;15;25;18898.41377;5.181163073;OPTIMAL;Exact
8;15;25;14023.21999;4.470303059;OPTIMAL;Exact
9;15;25;5423.541149;4.483520031;OPTIMAL;Exact
10;15;25;13862.06851;5.585174084;OPTIMAL;Exact
11;15;25;9883.931935;5.941250086;OPTIMAL;Exact
12;15;25;8262.665701;4.616636992;OPTIMAL;Exact
13;15;25;9921.809605;6.343482971;OPTIMAL;Exact
14;15;25;15748.17185;5.430480957;OPTIMAL;Exact
15;15;25;9829.198098;4.605998039;OPTIMAL;Exact
16;15;25;13795.91106;4.454530001;OPTIMAL;Exact
17;15;25;14711.84677;4.603419065;OPTIMAL;Exact
18;15;25;6936.463469;4.492861986;OPTIMAL;Exact
19;15;25;10339.33123;4.759526014;OPTIMAL;Exact
20;15;25;24924.58629;4.429491997;OPTIMAL;Exact
21;15;25;27963.03493;6.167434931;OPTIMAL;Exact
22;15;25;23203.98029;4.895610809;OPTIMAL;Exact
23;15;25;23595.11599;9.887284994;OPTIMAL;Exact
24;15;25;15297.4528;5.125805855;OPTIMAL;Exact
25;15;25;20991.26537;5.475870848;OPTIMAL;Exact
26;15;25;23152.85013;9.461452007;OPTIMAL;Exact
27;15;25;96078.09485;119.2182271;OPTIMAL;Exact
28;15;25;13315.58404;4.341290951;OPTIMAL;Exact
29;15;25;9682.188153;4.721943855;OPTIMAL;Exact
30;15;25;13049.8209;5.129818916;OPTIMAL;Exact
31;15;25;11371.64306;4.53608799;OPTIMAL;Exact
32;15;25;25198.68476;9.03260088;OPTIMAL;Exact
33;15;25;13181.62301;10.37238407;OPTIMAL;Exact
34;15;25;12562.48952;5.790400982;OPTIMAL;Exact
35;15;25;25529.07873;7.73173213;OPTIMAL;Exact
36;15;25;21140.44528;7.134940147;OPTIMAL;Exact
37;15;25;11419.7755;5.189253807;OPTIMAL;Exact
38;15;25;15378.98051;5.412313938;OPTIMAL;Exact
39;15;25;36663.90912;13.21662617;OPTIMAL;Exact
40;15;25;16859.34307;9.201148033;OPTIMAL;Exact
41;15;25;17416.66987;5.005100012;OPTIMAL;Exact
42;15;25;9369.195148;4.621036053;OPTIMAL;Exact
43;15;25;23750.54704;5.456717968;OPTIMAL;Exact
44;15;25;17183.18679;8.817111969;OPTIMAL;Exact
45;15;25;11660.68336;4.658888102;OPTIMAL;Exact
46;15;25;49804.32388;8.820541859;OPTIMAL;Exact
47;15;25;15872.27344;4.537667036;OPTIMAL;Exact
48;15;25;15103.756;4.877591848;OPTIMAL;Exact
49;15;25;18614.15591;4.460635185;OPTIMAL;Exact
50;15;25;51947.02754;8.65199399;OPTIMAL;Exact
51;15;25;9343.208811;4.707228184;OPTIMAL;Exact
52;15;25;10295.89871;4.356203794;OPTIMAL;Exact
53;15;25;7441.11798;4.408878803;OPTIMAL;Exact
54;15;25;15918.64147;5.721217155;OPTIMAL;Exact
55;15;25;6247.900052;4.657802105;OPTIMAL;Exact
56;15;25;12992.79382;5.009508848;OPTIMAL;Exact
57;15;25;30132.68435;4.62511301;OPTIMAL;Exact
58;15;25;15414.56054;4.761538029;OPTIMAL;Exact
59;15;25;20618.05701;7.0664711;OPTIMAL;Exact
60;15;25;11160.52854;5.224104166;OPTIMAL;Exact
61;15;25;11172.32199;6.997002125;OPTIMAL;Exact
62;15;25;11138.57518;5.467896938;OPTIMAL;Exact
63;15;25;8356.622512;5.06547308;OPTIMAL;Exact
64;15;25;15792.72632;5.771711111;OPTIMAL;Exact
65;15;25;14811.80267;5.008319139;OPTIMAL;Exact
66;15;25;26735.05091;7.013854027;OPTIMAL;Exact
67;15;25;12307.50214;4.61587882;OPTIMAL;Exact
68;15;25;19316.9152;4.856891155;OPTIMAL;Exact
69;15;25;48884.89732;11.163836;OPTIMAL;Exact
70;15;25;26929.19165;4.907215834;OPTIMAL;Exact
71;15;25;18304.54032;6.604285955;OPTIMAL;Exact
72;15;25;17232.15374;7.564409018;OPTIMAL;Exact
73;15;25;20804.4745;5.871285915;OPTIMAL;Exact
74;15;25;10960.83028;4.890885115;OPTIMAL;Exact
75;15;25;11771.66081;4.77421999;OPTIMAL;Exact
76;15;25;15176.72896;4.771199942;OPTIMAL;Exact
77;15;25;19249.93185;4.52451086;OPTIMAL;Exact
78;15;25;11227.68304;5.555727005;OPTIMAL;Exact
79;15;25;17504.57752;4.53028512;OPTIMAL;Exact
80;15;25;14208.81087;4.643455982;OPTIMAL;Exact
81;15;25;5975.127241;4.86274004;OPTIMAL;Exact
82;15;25;7548.307303;5.162256002;OPTIMAL;Exact
83;15;25;18346.66495;5.680668116;OPTIMAL;Exact
84;15;25;7025.654778;4.594538212;OPTIMAL;Exact
85;15;25;24415.24498;4.850661993;OPTIMAL;Exact
86;15;25;28296.27143;4.630897999;OPTIMAL;Exact
87;15;25;14289.92099;5.968467951;OPTIMAL;Exact
88;15;25;11927.31583;5.240997076;OPTIMAL;Exact
89;15;25;17377.75999;4.463692904;OPTIMAL;Exact
90;15;25;8655.334823;4.813282967;OPTIMAL;Exact
91;15;25;53381.69924;13.35137987;OPTIMAL;Exact
92;15;25;43270.57027;22.14734793;OPTIMAL;Exact
93;15;25;9788.625624;5.031903028;OPTIMAL;Exact
94;15;25;16112.66453;5.486630201;OPTIMAL;Exact
95;15;25;40554.4757;7.496584892;OPTIMAL;Exact
96;15;25;17538.81929;5.177881956;OPTIMAL;Exact
97;15;25;25241.14434;34.39829111;OPTIMAL;Exact
98;15;25;19222.82474;5.212584019;OPTIMAL;Exact
99;15;25;13690.36772;5.278928995;OPTIMAL;Exact
100;15;25;14488.29517;8.236786127;OPTIMAL;Exact
1;15;30;12255.1895;7.947427034;OPTIMAL;Exact
2;15;30;40164.74766;8.154433012;OPTIMAL;Exact
3;15;30;19764.5542;8.738608122;OPTIMAL;Exact
4;15;30;23274.64435;6.697340012;OPTIMAL;Exact
5;15;30;7111.459033;6.675550938;OPTIMAL;Exact
6;15;30;27339.2151;7.767013788;OPTIMAL;Exact
7;15;30;9428.373911;6.495469809;OPTIMAL;Exact
8;15;30;9817.560149;6.751003981;OPTIMAL;Exact
9;15;30;23636.04046;8.622812033;OPTIMAL;Exact
10;15;30;10394.4897;6.405750036;OPTIMAL;Exact
11;15;30;11280.21628;6.994010925;OPTIMAL;Exact
12;15;30;13258.62233;7.570696115;OPTIMAL;Exact
13;15;30;18043.09865;6.722059965;OPTIMAL;Exact
14;15;30;7298.097278;6.021003962;OPTIMAL;Exact
15;15;30;20038.05448;7.390697956;OPTIMAL;Exact
16;15;30;6967.17728;6.909723043;OPTIMAL;Exact
17;15;30;27793.44269;44.5112679;OPTIMAL;Exact
18;15;30;6499.417032;6.163331032;OPTIMAL;Exact
19;15;30;14767.31777;7.160275936;OPTIMAL;Exact
20;15;30;14013.56066;11.85587192;OPTIMAL;Exact
21;15;30;12437.08921;6.738975048;OPTIMAL;Exact
22;15;30;10690.12313;6.070955038;OPTIMAL;Exact
23;15;30;28808.39759;10.38206911;OPTIMAL;Exact
24;15;30;13570.74409;6.508136988;OPTIMAL;Exact
25;15;30;27150.37886;6.439318895;OPTIMAL;Exact
26;15;30;11045.85466;6.350032806;OPTIMAL;Exact
27;15;30;14604.88438;6.545731068;OPTIMAL;Exact
28;15;30;10372.04415;7.113847017;OPTIMAL;Exact
29;15;30;18025.7836;8.23439312;OPTIMAL;Exact
30;15;30;8162.383883;7.270059109;OPTIMAL;Exact
31;15;30;22014.32209;6.78370595;OPTIMAL;Exact
32;15;30;21260.35793;6.449945927;OPTIMAL;Exact
33;15;30;16026.29136;11.86543608;OPTIMAL;Exact
34;15;30;10603.75047;7.10057807;OPTIMAL;Exact
35;15;30;21144.87258;7.362344027;OPTIMAL;Exact
36;15;30;27903.02699;9.402205944;OPTIMAL;Exact
37;15;30;9943.156475;6.472171068;OPTIMAL;Exact
38;15;30;11589.7721;6.72774601;OPTIMAL;Exact
39;15;30;14042.27064;7.309489012;OPTIMAL;Exact
40;15;30;12540.03925;6.247751951;OPTIMAL;Exact
41;15;30;17044.65677;6.098440886;OPTIMAL;Exact
42;15;30;10483.94375;6.362375975;OPTIMAL;Exact
43;15;30;23150.35814;7.951879025;OPTIMAL;Exact
44;15;30;9940.581522;6.755373955;OPTIMAL;Exact
45;15;30;14299.80132;6.167088032;OPTIMAL;Exact
46;15;30;21884.31413;9.630981922;OPTIMAL;Exact
47;15;30;13944.36912;6.61958313;OPTIMAL;Exact
48;15;30;48410.48715;8.608072996;OPTIMAL;Exact
49;15;30;9318.936962;7.181820154;OPTIMAL;Exact
50;15;30;13456.37813;6.789542198;OPTIMAL;Exact
51;15;30;9993.739027;7.458748102;OPTIMAL;Exact
52;15;30;16231.46314;6.726741076;OPTIMAL;Exact
53;15;30;19241.49238;6.754220009;OPTIMAL;Exact
54;15;30;16324.75382;6.955301046;OPTIMAL;Exact
55;15;30;24311.22824;7.363631964;OPTIMAL;Exact
56;15;30;11909.43237;6.038460016;OPTIMAL;Exact
57;15;30;14114.50374;8.286798;OPTIMAL;Exact
58;15;30;12368.25772;7.735120058;OPTIMAL;Exact
59;15;30;11407.28101;6.372807026;OPTIMAL;Exact
60;15;30;10137.52755;6.799180984;OPTIMAL;Exact
61;15;30;21989.74175;10.04752588;OPTIMAL;Exact
62;15;30;11909.99812;7.170089006;OPTIMAL;Exact
63;15;30;13492.12202;6.399684906;OPTIMAL;Exact
64;15;30;26267.35498;7.869673967;OPTIMAL;Exact
65;15;30;9820.421053;8.20087409;OPTIMAL;Exact
66;15;30;6864.914307;6.322375059;OPTIMAL;Exact
67;15;30;7228.731936;6.423461199;OPTIMAL;Exact
68;15;30;12340.62278;6.08999896;OPTIMAL;Exact
69;15;30;11851.44136;6.638131857;OPTIMAL;Exact
70;15;30;15687.15894;7.016563892;OPTIMAL;Exact
71;15;30;18431.02137;6.118380785;OPTIMAL;Exact
72;15;30;11423.16824;7.07218194;OPTIMAL;Exact
73;15;30;15995.15639;9.184293032;OPTIMAL;Exact
74;15;30;18331.33388;6.26535511;OPTIMAL;Exact
75;15;30;8386.900132;7.024650097;OPTIMAL;Exact
76;15;30;10979.44527;6.646464825;OPTIMAL;Exact
77;15;30;8114.996907;6.034672022;OPTIMAL;Exact
78;15;30;25037.7058;11.27427697;OPTIMAL;Exact
79;15;30;12961.5892;5.998945951;OPTIMAL;Exact
80;15;30;14624.01198;7.049512863;OPTIMAL;Exact
81;15;30;44906.12606;13.78988099;OPTIMAL;Exact
82;15;30;19020.0835;8.413858891;OPTIMAL;Exact
83;15;30;23116.93891;8.881064892;OPTIMAL;Exact
84;15;30;17833.72424;6.551833153;OPTIMAL;Exact
85;15;30;12262.98185;6.556948185;OPTIMAL;Exact
86;15;30;14508.07194;6.348469973;OPTIMAL;Exact
87;15;30;24381.0766;6.870735168;OPTIMAL;Exact
88;15;30;8084.484146;7.479167938;OPTIMAL;Exact
89;15;30;11935.25649;6.408816099;OPTIMAL;Exact
90;15;30;15322.35672;6.652932167;OPTIMAL;Exact
91;15;30;11635.15418;6.011440039;OPTIMAL;Exact
92;15;30;11799.9515;6.435453176;OPTIMAL;Exact
93;15;30;14805.82525;9.656785965;OPTIMAL;Exact
94;15;30;15040.12335;7.028250933;OPTIMAL;Exact
95;15;30;9160.183671;6.313076973;OPTIMAL;Exact
96;15;30;15343.53595;6.238439083;OPTIMAL;Exact
97;15;30;13443.51598;6.375632048;OPTIMAL;Exact
98;15;30;5611.95486;6.931236982;OPTIMAL;Exact
99;15;30;12934.75789;6.858453989;OPTIMAL;Exact
100;15;30;16584.78873;7.023345947;OPTIMAL;Exact
1;15;40;28314.1546;13.20413089;OPTIMAL;Exact
2;15;40;23121.15128;19.32354903;OPTIMAL;Exact
3;15;40;16088.73729;10.95537019;OPTIMAL;Exact
4;15;40;28080.10812;14.82625294;OPTIMAL;Exact
5;15;40;22935.00953;19.77541399;OPTIMAL;Exact
6;15;40;14350.09168;11.38520098;OPTIMAL;Exact
7;15;40;17029.32651;11.52448988;OPTIMAL;Exact
8;15;40;24669.33811;11.41224909;OPTIMAL;Exact
9;15;40;13540.64687;12.3384099;OPTIMAL;Exact
10;15;40;12441.48257;15.19734693;OPTIMAL;Exact
11;15;40;18256.9562;38.64932919;OPTIMAL;Exact
12;15;40;8596.732933;10.83923006;OPTIMAL;Exact
13;15;40;15499.02137;10.47397804;OPTIMAL;Exact
14;15;40;16952.03917;11.54887414;OPTIMAL;Exact
15;15;40;16147.12986;10.42429304;OPTIMAL;Exact
16;15;40;10875.0799;14.44186902;OPTIMAL;Exact
17;15;40;35379.83005;16.68292904;OPTIMAL;Exact
18;15;40;17819.13327;13.99811506;OPTIMAL;Exact
19;15;40;10760.64214;11.999264;OPTIMAL;Exact
20;15;40;29217.97899;13.90478802;OPTIMAL;Exact
21;15;40;29148.34156;10.97709799;OPTIMAL;Exact
22;15;40;8546.704709;11.38715315;OPTIMAL;Exact
23;15;40;128516.0032;67.0193119;OPTIMAL;Exact
24;15;40;60485.08278;196.515434;OPTIMAL;Exact
25;15;40;17170.76991;11.24184704;OPTIMAL;Exact
26;15;40;15907.7481;11.99891591;OPTIMAL;Exact
27;15;40;16471.91173;22.8199439;OPTIMAL;Exact
28;15;40;60977.68443;98.10466695;OPTIMAL;Exact
29;15;40;5277.865952;10.56888223;OPTIMAL;Exact
30;15;40;7581.483993;11.43214512;OPTIMAL;Exact
31;15;40;40226.70406;40.34459901;OPTIMAL;Exact
32;15;40;18098.76972;15.85443306;OPTIMAL;Exact
33;15;40;15201.66482;12.44045115;OPTIMAL;Exact
34;15;40;108966.9631;81.93458796;OPTIMAL;Exact
35;15;40;22636.19323;23.8993938;OPTIMAL;Exact
36;15;40;22065.65869;25.59913516;OPTIMAL;Exact
37;15;40;5883.012851;12.16930699;OPTIMAL;Exact
38;15;40;8079.94267;12.60292792;OPTIMAL;Exact
39;15;40;23784.10165;31.92571402;OPTIMAL;Exact
40;15;40;11446.55014;11.46376586;OPTIMAL;Exact
41;15;40;17023.057;13.29499316;OPTIMAL;Exact
42;15;40;17375.50752;10.8391881;OPTIMAL;Exact
43;15;40;7449.024179;10.83675981;OPTIMAL;Exact
44;15;40;4873.931768;10.40941596;OPTIMAL;Exact
45;15;40;6108.530013;12.45206213;OPTIMAL;Exact
46;15;40;18524.1226;12.08234191;OPTIMAL;Exact
47;15;40;39346.84394;15.89245796;OPTIMAL;Exact
48;15;40;16468.78923;10.7635839;OPTIMAL;Exact
49;15;40;22886.13232;11.33100104;OPTIMAL;Exact
50;15;40;23798.99048;10.59030509;OPTIMAL;Exact
51;15;40;22643.43963;10.86194515;OPTIMAL;Exact
52;15;40;10663.1875;12.69599414;OPTIMAL;Exact
53;15;40;15527.40081;10.96921182;OPTIMAL;Exact
54;15;40;11198.28483;13.94612908;OPTIMAL;Exact
55;15;40;17548.15043;14.38708401;OPTIMAL;Exact
56;15;40;11887.82721;11.13126397;OPTIMAL;Exact
57;15;40;18314.6947;10.56968713;OPTIMAL;Exact
58;15;40;6555.060562;12.13285589;OPTIMAL;Exact
59;15;40;9846.067011;11.85215092;OPTIMAL;Exact
60;15;40;11833.11495;11.95869184;OPTIMAL;Exact
61;15;40;7739.762163;11.82677007;OPTIMAL;Exact
62;15;40;12807.29018;12.17167687;OPTIMAL;Exact
63;15;40;17541.97004;11.31438398;OPTIMAL;Exact
64;15;40;9744.865215;12.73248792;OPTIMAL;Exact
65;15;40;11280.38638;12.36335301;OPTIMAL;Exact
66;15;40;15571.95028;17.76767182;OPTIMAL;Exact
67;15;40;49632.964;12.34714484;OPTIMAL;Exact
68;15;40;18631.69062;13.62033606;OPTIMAL;Exact
69;15;40;20385.43364;13.07452893;OPTIMAL;Exact
70;15;40;14026.907;10.98385811;OPTIMAL;Exact
71;15;40;28314.67275;17.03421998;OPTIMAL;Exact
72;15;40;9766.772085;11.88906002;OPTIMAL;Exact
73;15;40;7967.328126;12.26531577;OPTIMAL;Exact
74;15;40;10031.16929;11.78021908;OPTIMAL;Exact
75;15;40;31915.36191;38.64791203;OPTIMAL;Exact
76;15;40;9747.926568;13.43208098;OPTIMAL;Exact
77;15;40;16235.42863;12.38173604;OPTIMAL;Exact
78;15;40;9764.930589;10.66739082;OPTIMAL;Exact
79;15;40;39967.84457;53.46117687;OPTIMAL;Exact
80;15;40;12334.54562;17.92754006;OPTIMAL;Exact
81;15;40;15617.86524;13.82669306;OPTIMAL;Exact
82;15;40;4440.658088;10.79206181;OPTIMAL;Exact
83;15;40;14941.2241;10.44312501;OPTIMAL;Exact
84;15;40;24059.21507;10.56809521;OPTIMAL;Exact
85;15;40;24363.26595;15.36615705;OPTIMAL;Exact
86;15;40;8828.886332;11.13801408;OPTIMAL;Exact
87;15;40;15945.71074;10.69986701;OPTIMAL;Exact
88;15;40;21507.03296;10.59045696;OPTIMAL;Exact
89;15;40;16624.1625;12.87554979;OPTIMAL;Exact
90;15;40;17482.44432;11.70446992;OPTIMAL;Exact
91;15;40;8428.36747;12.04762411;OPTIMAL;Exact
92;15;40;16401.37655;19.77977395;OPTIMAL;Exact
93;15;40;17139.36519;11.91513419;OPTIMAL;Exact
94;15;40;12440.0678;14.94749618;OPTIMAL;Exact
95;15;40;19600.08254;12.24284101;OPTIMAL;Exact
96;15;40;5780.149685;11.03507018;OPTIMAL;Exact
97;15;40;23973.8405;16.09177303;OPTIMAL;Exact
98;15;40;5232.246507;11.55938101;OPTIMAL;Exact
99;15;40;6489.137538;10.62466216;OPTIMAL;Exact
100;15;40;14017.64769;11.67849278;OPTIMAL;Exact
1;15;50;30052.87015;15.965451;OPTIMAL;Exact
2;15;50;8828.007541;16.27216697;OPTIMAL;Exact
3;15;50;8910.573205;15.72013211;OPTIMAL;Exact
4;15;50;18608.56175;22.42855811;OPTIMAL;Exact
5;15;50;10379.52969;20.20015693;OPTIMAL;Exact
6;15;50;19290.22367;17.18062901;OPTIMAL;Exact
7;15;50;11215.70693;19.96617103;OPTIMAL;Exact
8;15;50;16789.89908;16.42748499;OPTIMAL;Exact
9;15;50;14155.88008;17.69078922;OPTIMAL;Exact
10;15;50;21047.32084;16.02011704;OPTIMAL;Exact
11;15;50;29626.17921;43.65282202;OPTIMAL;Exact
12;15;50;22510.8314;25.89607406;OPTIMAL;Exact
13;15;50;13069.01094;16.51290488;OPTIMAL;Exact
14;15;50;18304.51519;20.25376606;OPTIMAL;Exact
15;15;50;56899.4481;161.1057169;OPTIMAL;Exact
16;15;50;22638.7235;18.05800986;OPTIMAL;Exact
17;15;50;22061.89425;22.87634301;OPTIMAL;Exact
18;15;50;24797.48758;22.10220408;OPTIMAL;Exact
19;15;50;13845.92575;16.24158502;OPTIMAL;Exact
20;15;50;16547.49496;25.70102286;OPTIMAL;Exact
21;15;50;22329.04796;20.01559186;OPTIMAL;Exact
22;15;50;14040.50548;20.54936695;OPTIMAL;Exact
23;15;50;9120.194538;17.58355784;OPTIMAL;Exact
24;15;50;8216.573406;16.79959893;OPTIMAL;Exact
25;15;50;7211.647181;17.53606415;OPTIMAL;Exact
26;15;50;19171.43446;15.69379807;OPTIMAL;Exact
27;15;50;15646.64468;17.62347221;OPTIMAL;Exact
28;15;50;9724.34379;16.73069692;OPTIMAL;Exact
29;15;50;11788.32693;17.61333799;OPTIMAL;Exact
30;15;50;31634.09633;123.775579;OPTIMAL;Exact
